iter	RMSE
5882	0.3516158285
5883	0.3516019035
5884	0.3515382557
5885	0.3514098656
5886	0.3513800308
5887	0.351313394
5888	0.3512572556
5889	0.3511775848
5890	0.3511268798
5891	0.3511199337
5892	0.3510714127
5893	0.3509596896
5894	0.3509156234
5895	0.350887203
5896	0.3507219145
5897	0.3506747768
5898	0.3505694163
5899	0.3505316601
5900	0.3504973798
5901	0.3504312796
5902	0.3504298348
5903	0.3504201723
5904	0.3504015384
5905	0.3503357794
5906	0.3503188517
5907	0.3502279353
5908	0.350212306
5909	0.350112243
5910	0.3499469225
5911	0.3498938143
5912	0.3498065509
5913	0.3497187325
5914	0.3496597096
5915	0.3496348873
5916	0.3496272807
5917	0.3495602093
5918	0.3494799175
5919	0.3493828876
5920	0.3493392461
5921	0.3492810043
5922	0.3492187676
5923	0.3492179472
5924	0.3492029325
5925	0.3491600079
5926	0.3490902421
5927	0.3490014935
5928	0.348898029
5929	0.3488358583
5930	0.3488091836
5931	0.3487669624
5932	0.3486924111
5933	0.3486091098
5934	0.3485760134
5935	0.3483513355
5936	0.3482377539
5937	0.3481908658
5938	0.3481399266
5939	0.3480906074
5940	0.348055255
5941	0.3479534009
5942	0.3479011063
5943	0.3478903445
5944	0.3478172615
5945	0.3477788864
5946	0.3477637789
5947	0.3477213946
5948	0.3476935358
5949	0.3475765039
5950	0.3475502181
5951	0.3474034308
5952	0.3472875019
5953	0.3471977431
5954	0.3471393271
5955	0.3471061052
5956	0.3470276468
5957	0.3469914221
5958	0.3469343532
5959	0.3469138142
5960	0.3468567709
5961	0.3467387748
5962	0.346709459
5963	0.3466607508
5964	0.3466468277
5965	0.3465920053
5966	0.3465457132
5967	0.3464385269
5968	0.3464284125
5969	0.3463482771
5970	0.3463048885
5971	0.3462693886
5972	0.3462543787
5973	0.3461902803
5974	0.3461824325
5975	0.3461034591
5976	0.3460460189
5977	0.346024765
5978	0.3458929867
5979	0.3456887473
5980	0.3456570549
5981	0.3456366021
5982	0.3455818103
5983	0.3455585444
5984	0.3454914845
5985	0.345372227
5986	0.3451794398
5987	0.3450150948
5988	0.3448459513
5989	0.3448339849
5990	0.3447672474
5991	0.3447023151
5992	0.3445655731
5993	0.3444989855
5994	0.3444538323
5995	0.3443668533
5996	0.3443532766
5997	0.3442848481
5998	0.3442531957
5999	0.3441795631
6000	0.3441742863
6001	0.3440865758
6002	0.3440741891
6003	0.343951762
6004	0.3439483031
6005	0.3438908433
6006	0.3438640286
6007	0.3437942007
6008	0.3436893656
6009	0.3436871193
6010	0.3435818741
6011	0.3435135936
6012	0.3434295938
6013	0.3434192681
6014	0.3433491822
6015	0.3432788284
6016	0.3431806235
6017	0.3430245368
6018	0.3430143411
6019	0.3429703652
6020	0.3428531335
6021	0.3427523044
6022	0.3426497627
6023	0.3425638008
6024	0.3424635446
6025	0.3423286778
6026	0.3422900055
6027	0.3422691895
6028	0.3422278986
6029	0.3421998817
6030	0.3421579137
6031	0.3421012837
6032	0.3420152218
6033	0.3418669258
6034	0.3418312194
6035	0.3418291257
6036	0.3417774485
6037	0.3416203291
6038	0.3414929681
6039	0.3414840271
6040	0.3413559623
6041	0.3413040829
6042	0.3413029549
6043	0.3412412962
6044	0.3411704271
6045	0.3411019703
6046	0.3410412765
6047	0.3409212183
6048	0.340888744
6049	0.3408479635
6050	0.3407214987
6051	0.3406613366
6052	0.3406309043
6053	0.3406000364
6054	0.3405269713
6055	0.3404666257
6056	0.3403754769
6057	0.3401632937
6058	0.3400437821
6059	0.3400054711
6060	0.3399759174
6061	0.339933541
6062	0.3398848399
6063	0.3398686971
6064	0.3398422065
6065	0.3397916708
6066	0.339756066
6067	0.3396840293
6068	0.3395357117
6069	0.3394964936
6070	0.3392993707
6071	0.3392776747
6072	0.339182309
6073	0.3391686214
6074	0.3391676951
6075	0.3390356277
6076	0.3390197345
6077	0.3390123519
6078	0.3389274307
6079	0.3389151477
6080	0.3387624083
6081	0.3387257955
6082	0.338677646
6083	0.3385658943
6084	0.3384011611
6085	0.3383427296
6086	0.3382914159
6087	0.3382872877
6088	0.3382589507
6089	0.3382309128
6090	0.3381402651
6091	0.3380802541
6092	0.337872964
6093	0.3378160944
6094	0.3377537406
6095	0.3377344506
6096	0.3377235716
6097	0.3376379179
6098	0.3375716949
6099	0.3374912048
6100	0.3374199355
6101	0.3373239932
6102	0.3371542562
6103	0.3371528896
6104	0.3370705073
6105	0.3370581177
6106	0.3369564815
6107	0.336849151
6108	0.3368069077
6109	0.3367901129
6110	0.3367501524
6111	0.3366401585
6112	0.3366255546
6113	0.336623545
6114	0.3365698494
6115	0.3365047068
6116	0.3364514695
6117	0.336429519
6118	0.3364186322
6119	0.336379166
6120	0.3363646176
6121	0.336265047
6122	0.3362163751
6123	0.3361664349
6124	0.3361330397
6125	0.3360189712
6126	0.3359755314
6127	0.3358923024
6128	0.3357528292
6129	0.3356939298
6130	0.3356111684
6131	0.3355427915
6132	0.3354599645
6133	0.3353919912
6134	0.335376679
6135	0.3353388654
6136	0.3353220829
6137	0.3352402298
6138	0.3351758255
6139	0.3351530532
6140	0.3350930475
6141	0.3350588995
6142	0.33503933
6143	0.3349369553
6144	0.3348917142
6145	0.3348627865
6146	0.3348097499
6147	0.334788681
6148	0.3347461293
6149	0.3345929792
6150	0.3345251574
6151	0.3344330437
6152	0.3344190755
6153	0.334378744
6154	0.3343079511
6155	0.3342807048
6156	0.3342405635
6157	0.334172513
6158	0.3340224689
6159	0.3339756574
6160	0.3338501661
6161	0.3337703725
6162	0.3337405189
6163	0.3336948904
6164	0.3336140138
6165	0.3335962299
6166	0.3335313745
6167	0.3334863448
6168	0.3333358303
6169	0.333266411
6170	0.3331984407
6171	0.3331443842
6172	0.3329700432
6173	0.3328511395
6174	0.332766028
6175	0.3327286909
6176	0.332671076
6177	0.3326423727
6178	0.3325925331
6179	0.3324531012
6180	0.3323869042
6181	0.3322555214
6182	0.3322454131
6183	0.3321497297
6184	0.3320528077
6185	0.3320157568
6186	0.331922769
6187	0.3318875372
6188	0.3317426599
6189	0.331701229
6190	0.3316909139
6191	0.3315704415
6192	0.331541879
6193	0.3314957977
6194	0.3314467358
6195	0.3313933608
6196	0.3313727035
6197	0.3312545847
6198	0.3312443429
6199	0.3311792935
6200	0.3311705718
6201	0.3310689136
6202	0.3310084405
6203	0.3309457162
6204	0.3308393862
6205	0.3308196485
6206	0.330800757
6207	0.3307493999
6208	0.3306962043
6209	0.3306193325
6210	0.3306009152
6211	0.3305743542
6212	0.3304913756
6213	0.3303809526
6214	0.3303437914
6215	0.3302593413
6216	0.3301056394
6217	0.330047723
6218	0.3300383791
6219	0.3300233218
6220	0.3299538432
6221	0.3299133403
6222	0.3297968859
6223	0.3297812951
6224	0.3297426226
6225	0.3296971064
6226	0.3296259875
6227	0.3296227593
6228	0.3295481846
6229	0.3295292087
6230	0.3295288341
6231	0.3294313349
6232	0.3293888493
6233	0.3293706924
6234	0.3292584352
6235	0.3291665638
6236	0.3291585304
6237	0.3291494546
6238	0.3291392389
6239	0.3291098195
6240	0.328969863
6241	0.328901635
6242	0.3288529587
6243	0.3287932003
6244	0.3287903464
6245	0.3286987111
6246	0.3286499427
6247	0.3286175409
6248	0.3285722445
6249	0.3285290195
6250	0.3284695887
6251	0.3284371248
6252	0.3283837277
6253	0.3283492614
6254	0.3283325942
6255	0.3281592403
6256	0.3280920082
6257	0.3279930971
6258	0.327905762
6259	0.3277865886
6260	0.3276934014
6261	0.3276063784
6262	0.3275342715
6263	0.3274836002
6264	0.3274815894
6265	0.3274804667
6266	0.3274706021
6267	0.3274504543
6268	0.3274017303
6269	0.3273533649
6270	0.3271864877
6271	0.3271441953
6272	0.3271050663
6273	0.3270502979
6274	0.3269922365
6275	0.3269143569
6276	0.3268789633
6277	0.3268570736
6278	0.3268186852
6279	0.3266928713
6280	0.3266275137
6281	0.3265949322
6282	0.3265920325
6283	0.3265030764
6284	0.3263506747
6285	0.3262520477
6286	0.3261830082
6287	0.326133214
6288	0.3261278682
6289	0.3260358331
6290	0.32601532
6291	0.3259807413
6292	0.325957275
6293	0.3257854466
6294	0.3257626539
6295	0.3257489249
6296	0.3256760718
6297	0.3255777216
6298	0.3255206705
6299	0.3254260294
6300	0.3253659783
6301	0.3252435587
6302	0.3252196719
6303	0.3252084686
6304	0.3251375243
6305	0.3251062047
6306	0.3250433583
6307	0.3249985964
6308	0.3248463635
6309	0.32473775
6310	0.324687638
6311	0.3246682159
6312	0.3246288054
6313	0.3245734921
6314	0.3243879824
6315	0.3242474352
6316	0.3242386505
6317	0.3242057321
6318	0.3241471361
6319	0.3241432736
6320	0.3240562848
6321	0.3239784765
6322	0.3239311829
6323	0.3239273234
6324	0.323848387
6325	0.3237638619
6326	0.3237312682
6327	0.323704099
6328	0.3236617008
6329	0.323613222
6330	0.3235641601
6331	0.3233373257
6332	0.3232825799
6333	0.3231956215
6334	0.3231030299
6335	0.3229922466
6336	0.3229128606
6337	0.322900761
6338	0.3228326682
6339	0.3227581096
6340	0.3227276585
6341	0.3226356915
6342	0.3225866626
6343	0.3224824962
6344	0.322473579
6345	0.3224385059
6346	0.3223828903
6347	0.3223057458
6348	0.3222951284
6349	0.3222506732
6350	0.322202672
6351	0.3221240204
6352	0.3220947745
6353	0.3220557759
6354	0.3219963825
6355	0.3219621335
6356	0.3218851112
6357	0.3218458263
6358	0.3218184789
6359	0.321786964
6360	0.3217759301
6361	0.3217291588
6362	0.3216807412
6363	0.3216199238
6364	0.3215148677
6365	0.3214621539
6366	0.3214555618
6367	0.3213319261
6368	0.3212973252
6369	0.3212753
6370	0.3212608358
6371	0.3212030363
6372	0.321141661
6373	0.3211368407
6374	0.3210425107
6375	0.3209955372
6376	0.3209365712
6377	0.3208780776
6378	0.3208127575
6379	0.3207767524
6380	0.3207763739
6381	0.3207452337
6382	0.3207136565
6383	0.3206941696
6384	0.3206465973
6385	0.3206446648
6386	0.3204594633
6387	0.3203668229
6388	0.3203134078
6389	0.3202074039
6390	0.3201473826
6391	0.3200681231
6392	0.3200577406
6393	0.3199895188
6394	0.3198978166
6395	0.3198478674
6396	0.3197156127
6397	0.3196906329
6398	0.3196724168
6399	0.3196458138
6400	0.3196180367
6401	0.3195909574
6402	0.3195540952
6403	0.3194549776
6404	0.3193290856
6405	0.3193062859
6406	0.3192564148
6407	0.3191983569
6408	0.3191668236
6409	0.3191351749
6410	0.3190561059
6411	0.3189947476
6412	0.3188994768
6413	0.3188353499
6414	0.3187845068
6415	0.318776735
6416	0.3187323188
6417	0.318692003
6418	0.3186611359
6419	0.3186121737
6420	0.3185380558
6421	0.3185143237
6422	0.3184075958
6423	0.3183650499
6424	0.3183396074
6425	0.3182419451
6426	0.318140326
6427	0.3181231224
6428	0.3180887591
6429	0.3180727241
6430	0.3180405501
6431	0.3180012942
6432	0.3179412308
6433	0.3179315128
6434	0.3178902315
6435	0.31788574
6436	0.3178823284
6437	0.3178219496
6438	0.3177123556
6439	0.3176953567
6440	0.3176398069
6441	0.3175721601
6442	0.3175597349
6443	0.3175127084
6444	0.3174426643
6445	0.3174309082
6446	0.3173875482
6447	0.317333214
6448	0.3172626254
6449	0.3170886688
6450	0.3170866159
6451	0.3170336862
6452	0.316997651
6453	0.3169420953
6454	0.3169089509
6455	0.3168859343
6456	0.3168408162
6457	0.3167882923
6458	0.3167147629
6459	0.3167062106
6460	0.3165784732
6461	0.3165035376
6462	0.3164098706
6463	0.3163497955
6464	0.3162691555
6465	0.3161332219
6466	0.3160766462
6467	0.3160587323
6468	0.3160403873
6469	0.3159902203
6470	0.3159758932
6471	0.3159519611
6472	0.3158518908
6473	0.3158191709
6474	0.3157886571
6475	0.3157026031
6476	0.3156279201
6477	0.3155249689
6478	0.3154696462
6479	0.3153161932
6480	0.3153002128
6481	0.3151998303
6482	0.3151607977
6483	0.315056605
6484	0.3150192197
6485	0.3149341112
6486	0.3148826949
6487	0.3148381743
6488	0.3147433433
6489	0.314720745
6490	0.3146349852
6491	0.3145825601
6492	0.3145756286
6493	0.3145461888
6494	0.3145360453
6495	0.3144633244
6496	0.3143679074
6497	0.3143194847
6498	0.3142731
6499	0.3142718022
6500	0.3142568532
6501	0.3141763911
6502	0.314109912
6503	0.3140550459
6504	0.3140325347
6505	0.3140139417
6506	0.3138637289
6507	0.3138357247
6508	0.3138124072
6509	0.3137773574
6510	0.313711884
6511	0.3136979413
6512	0.3136860529
6513	0.3136223366
6514	0.3136134898
6515	0.313565816
6516	0.3135165005
6517	0.3135050762
6518	0.3134661294
6519	0.3134610719
6520	0.3134103065
6521	0.3133870819
6522	0.3132827557
6523	0.313193567
6524	0.313131593
6525	0.3131054205
6526	0.313086574
6527	0.3130515585
6528	0.3129844274
6529	0.3127576805
6530	0.3125978636
6531	0.3125697386
6532	0.3125006198
6533	0.3124627929
6534	0.312372379
6535	0.3123507951
6536	0.3122792198
6537	0.312235536
6538	0.3121788616
6539	0.3120778747
6540	0.3120150615
6541	0.3119264221
6542	0.3118837892
6543	0.3117267521
6544	0.3116894046
6545	0.3116086746
6546	0.3115511209
6547	0.3115256553
6548	0.3115120419
6549	0.3114519332
6550	0.3113100152
6551	0.3112407398
6552	0.3111908383
6553	0.3111190177
6554	0.3110760264
6555	0.3109797223
6556	0.3109639137
6557	0.3109184953
6558	0.3108827992
6559	0.3108301929
6560	0.3107414537
6561	0.3107234685
6562	0.3107009605
6563	0.3106176516
6564	0.3104955862
6565	0.3103943367
6566	0.3103018982
6567	0.3102135858
6568	0.3101714939
6569	0.3101272551
6570	0.3099800965
6571	0.3098387918
6572	0.3097833343
6573	0.3097702135
6574	0.3096568616
6575	0.309533927
6576	0.309494165
6577	0.3093401552
6578	0.3092617959
6579	0.3091901595
6580	0.3091240215
6581	0.3091082326
6582	0.309085634
6583	0.3090287111
6584	0.3090043056
6585	0.3089136261
6586	0.3088364417
6587	0.3087447029
6588	0.3087365486
6589	0.3086837152
6590	0.3086530385
6591	0.3086087933
6592	0.3084265661
6593	0.3083939759
6594	0.3083696089
6595	0.3083025678
6596	0.3083021847
6597	0.3082876788
6598	0.3082136208
6599	0.3081077903
6600	0.3080412954
6601	0.3079938693
6602	0.3079709768
6603	0.3078422437
6604	0.3077457853
6605	0.3076910171
6606	0.3075120156
6607	0.307450844
6608	0.3074419382
6609	0.3074347188
6610	0.3073916069
6611	0.3073648551
6612	0.3072712055
6613	0.307243517
6614	0.3072038906
6615	0.3071446354
6616	0.3070953443
6617	0.3069509266
6618	0.3069345346
6619	0.3068611131
6620	0.3067463058
6621	0.306719113
6622	0.3066682166
6623	0.3066088887
6624	0.3065496837
6625	0.3065279313
6626	0.3064963914
6627	0.3064609641
6628	0.3064299892
6629	0.3064205445
6630	0.3064097928
6631	0.3063716016
6632	0.306233164
6633	0.3061710309
6634	0.3061450543
6635	0.3061217713
6636	0.3059908926
6637	0.3059814717
6638	0.3058486143
6639	0.3057832392
6640	0.3057342912
6641	0.3057271882
6642	0.3056491247
6643	0.3055813423
6644	0.3055150015
6645	0.3054431122
6646	0.3053710064
6647	0.3053511558
6648	0.3052397605
6649	0.3052051952
6650	0.3051934518
6651	0.3051406603
6652	0.30512167
6653	0.305076835
6654	0.3049688329
6655	0.3049580751
6656	0.3048468896
6657	0.3047782155
6658	0.3047627365
6659	0.3047204796
6660	0.3046799645
6661	0.3046389638
6662	0.3045761801
6663	0.30451557
6664	0.3044422118
6665	0.304406378
6666	0.3043354321
6667	0.3042134572
6668	0.3042029136
6669	0.304146906
6670	0.3039826281
6671	0.3039444413
6672	0.3038543931
6673	0.3038022073
6674	0.3037056144
6675	0.3036591232
6676	0.3036268862
6677	0.3036095046
6678	0.3035141255
6679	0.3034525045
6680	0.3033882949
6681	0.3033689302
6682	0.303348412
6683	0.3033385748
6684	0.3032583854
6685	0.3032344063
6686	0.3031838939
6687	0.3031301475
6688	0.3030621342
6689	0.3028809389
6690	0.3028209461
6691	0.3027939683
6692	0.3027058789
6693	0.3026316902
6694	0.3025334915
6695	0.3025167613
6696	0.3024594711
6697	0.3024077301
6698	0.3024017774
6699	0.302353648
6700	0.3021909519
6701	0.3020892735
6702	0.3020251204
6703	0.302005448
6704	0.301963858
6705	0.3019020155
6706	0.3018512934
6707	0.3017778681
6708	0.3017363903
6709	0.301727153
6710	0.3017227182
6711	0.3016820619
6712	0.3016810189
6713	0.3015664043
6714	0.301514848
6715	0.3014611759
6716	0.3014061627
6717	0.3013760588
6718	0.301318103
6719	0.3012630783
6720	0.3012150702
6721	0.3012080359
6722	0.3011524602
6723	0.301084367
6724	0.3010296642
6725	0.3009760046
6726	0.3009405428
6727	0.3008755648
6728	0.3008031651
6729	0.3007836645
6730	0.3007458589
6731	0.3006433548
6732	0.3005862412
6733	0.3005571594
6734	0.3005421831
6735	0.3004129216
6736	0.3004006973
6737	0.3003623951
6738	0.3003223328
6739	0.300308115
6740	0.3002431779
6741	0.300222314
6742	0.3001889489
6743	0.3001115202
6744	0.3000632344
6745	0.3000116702
6746	0.2999983716
6747	0.2999160299
6748	0.2998941473
6749	0.299844332
6750	0.2997489911
6751	0.2996762615
6752	0.2995901754
6753	0.2994602263
6754	0.2993865311
6755	0.2993675602
6756	0.2993566975
6757	0.2992620788
6758	0.299181845
6759	0.2991109566
6760	0.2991093448
6761	0.2990963759
6762	0.2990921643
6763	0.2990359168
6764	0.2990291337
6765	0.2990288223
6766	0.2989286065
6767	0.2989102807
6768	0.2988466488
6769	0.2988171228
6770	0.2987595664
6771	0.298743357
6772	0.2987022685
6773	0.2987006361
6774	0.2986926627
6775	0.2986713235
6776	0.2986284728
6777	0.2986080032
6778	0.2985137253
6779	0.2985015276
6780	0.2984772733
6781	0.2984763904
6782	0.2984453634
6783	0.2983988245
6784	0.2983162455
6785	0.2981955304
6786	0.298161307
6787	0.2981564442
6788	0.29812368
6789	0.2980703498
6790	0.2979511727
6791	0.297903407
6792	0.2978524404
6793	0.2978062574
6794	0.2977819453
6795	0.2977363883
6796	0.2976936484
6797	0.2976531256
6798	0.2975646459
6799	0.2974863073
6800	0.2974264707
6801	0.2973833495
6802	0.2973608221
6803	0.2973325687
6804	0.2972166689
6805	0.2971133579
6806	0.2970972467
6807	0.2970764666
6808	0.2970724114
6809	0.2969851626
6810	0.2968385755
6811	0.2967187794
6812	0.2966443667
6813	0.2965898279
6814	0.2965246644
6815	0.2963678642
6816	0.2963186809
6817	0.2962904511
6818	0.2962790984
6819	0.2962429091
6820	0.2961358652
6821	0.2960471787
6822	0.2959896554
6823	0.2959274936
6824	0.2958508294
6825	0.2958114326
6826	0.2957951396
6827	0.2957650017
6828	0.2957436192
6829	0.2956848659
6830	0.2955603703
6831	0.2954916597
6832	0.2954518618
6833	0.29539841
6834	0.2953875305
6835	0.2952740225
6836	0.2952520802
6837	0.2952281432
6838	0.2951651979
6839	0.2951049422
6840	0.2950798533
6841	0.2950671884
6842	0.2950578214
6843	0.2950277261
6844	0.2949622811
6845	0.2949037078
6846	0.2948740083
6847	0.2948397841
6848	0.2947851205
6849	0.2947577253
6850	0.2947089911
6851	0.2946546413
6852	0.2946242556
6853	0.2945880577
6854	0.2945837817
6855	0.2945810481
6856	0.2945808277
6857	0.2945114895
6858	0.2944597094
6859	0.2944373153
6860	0.2944261493
6861	0.2943676901
6862	0.2943445114
6863	0.2943007544
6864	0.294263784
6865	0.2942479109
6866	0.2941944699
6867	0.2941572861
6868	0.2940926483
6869	0.2940159949
6870	0.2939157122
6871	0.2938323349
6872	0.2937839782
6873	0.2937555898
6874	0.2936881675
6875	0.293629483
6876	0.2935820503
6877	0.293551569
6878	0.2934625615
6879	0.2934082125
6880	0.2933718736
6881	0.2933257571
6882	0.2932869898
6883	0.2932734084
6884	0.2931670541
6885	0.2930986404
6886	0.2930658212
6887	0.292970813
6888	0.2929591125
6889	0.2929297645
6890	0.2928393806
6891	0.2928097972
6892	0.2927471927
6893	0.2926630959
6894	0.292599625
6895	0.2925971608
6896	0.292585452
6897	0.292567826
6898	0.2925309439
6899	0.2924839288
6900	0.2923858103
6901	0.2922487105
6902	0.2922048886
6903	0.2920888333
6904	0.2920554554
6905	0.2919232983
6906	0.2918441304
6907	0.2917032439
6908	0.2916876626
6909	0.2916278395
6910	0.2915955803
6911	0.2915644232
6912	0.2915424215
6913	0.2914701912
6914	0.2914584138
6915	0.2914559193
6916	0.2913452968
6917	0.291301496
6918	0.2912608996
6919	0.2911838482
6920	0.2911129488
6921	0.2910711495
6922	0.2910097257
6923	0.2909335036
6924	0.2908560535
6925	0.2908049996
6926	0.2907976907
6927	0.2907501981
6928	0.2906993273
6929	0.2906401465
6930	0.2905840651
6931	0.2905690943
6932	0.2905688026
6933	0.2903977781
6934	0.2903912576
6935	0.2903121181
6936	0.2902606564
6937	0.2902475874
6938	0.2902428663
6939	0.2902051835
6940	0.2901376195
6941	0.2900757489
6942	0.289997238
6943	0.2899021969
6944	0.2898225963
6945	0.2897631057
6946	0.2897005687
6947	0.289691129
6948	0.2896711305
6949	0.2896213082
6950	0.2895519583
6951	0.2895314683
6952	0.2895242108
6953	0.2894809552
6954	0.2894397524
6955	0.2893671632
6956	0.2892999422
6957	0.2892695005
6958	0.2891503426
6959	0.2890900606
6960	0.2889877569
6961	0.2889860827
6962	0.2889550254
6963	0.2888829326
6964	0.2888521195
6965	0.288822199
6966	0.288792839
6967	0.2887538138
6968	0.2887431449
6969	0.2887022591
6970	0.2886463226
6971	0.2886282029
6972	0.2886058259
6973	0.2885883703
6974	0.2885323788
6975	0.2884590613
6976	0.2884110644
6977	0.2883615438
6978	0.2882792926
6979	0.2882190916
6980	0.2881889731
6981	0.2881662707
6982	0.2881102749
6983	0.2880012331
6984	0.2879734122
6985	0.2879236534
6986	0.2879009222
6987	0.2877961017
6988	0.2877227743
6989	0.2876885341
6990	0.2876452272
6991	0.2876203241
6992	0.28761008
6993	0.2875614337
6994	0.2875495865
6995	0.2875225897
6996	0.2874649728
6997	0.2874260025
6998	0.2874252447
6999	0.2873799106
7000	0.2873468355
7001	0.2873046019
7002	0.287284586
7003	0.2872785999
7004	0.287159725
7005	0.2871034031
7006	0.2870581525
7007	0.2870329786
7008	0.287005463
7009	0.2870003617
7010	0.2869826736
7011	0.2869412712
7012	0.2868973353
7013	0.2868420161
7014	0.2867730714
7015	0.2867082792
7016	0.2866238977
7017	0.2865168174
7018	0.2864955915
7019	0.2864730043
7020	0.2864602717
7021	0.2864586497
7022	0.2863595244
7023	0.2863382425
7024	0.286262908
7025	0.2862451647
7026	0.2861830144
7027	0.2859326354
7028	0.2859072133
7029	0.2858724674
7030	0.2857996101
7031	0.2857711646
7032	0.2857660464
7033	0.2857091585
7034	0.2856503253
7035	0.2855710679
7036	0.2855258172
7037	0.2854697259
7038	0.2854328569
7039	0.2854215547
7040	0.2854099615
7041	0.2853613339
7042	0.2853127669
7043	0.2852751243
7044	0.2852228833
7045	0.2852084667
7046	0.2851324063
7047	0.2850919604
7048	0.2850616349
7049	0.2850120118
7050	0.2849892425
7051	0.2849393912
7052	0.2848728004
7053	0.2848445279
7054	0.2847648883
7055	0.2845523738
7056	0.2844789591
7057	0.2844427032
7058	0.28431474
7059	0.2842612583
7060	0.2841597403
7061	0.2841140822
7062	0.2840229737
7063	0.2840147861
7064	0.2839359564
7065	0.2838778964
7066	0.2838424175
7067	0.2838112974
7068	0.2837152079
7069	0.2837081748
7070	0.2836324486
7071	0.2835760814
7072	0.2834936992
7073	0.2834930764
7074	0.2834333818
7075	0.2833928178
7076	0.2833692459
7077	0.2833003259
7078	0.2831616619
7079	0.2831413293
7080	0.2830274731
7081	0.2829219439
7082	0.282912626
7083	0.2828646468
7084	0.2828070322
7085	0.2827419344
7086	0.2826322908
7087	0.2825790478
7088	0.2825334915
7089	0.2824903068
7090	0.2824800558
7091	0.2824626388
7092	0.2824255832
7093	0.2824169116
7094	0.2823913093
7095	0.2823805718
7096	0.2823161165
7097	0.282238334
7098	0.2821765861
7099	0.2821330762
7100	0.282086894
7101	0.2820400832
7102	0.2820226025
7103	0.2820012211
7104	0.2819760834
7105	0.2818644231
7106	0.2818501627
7107	0.2818367849
7108	0.2817774459
7109	0.2817665781
7110	0.2816724334
7111	0.2816611368
7112	0.2816001703
7113	0.2815673107
7114	0.2814852848
7115	0.2814496151
7116	0.2814181382
7117	0.2812918313
7118	0.2812122432
7119	0.2811547494
7120	0.2811325916
7121	0.2810759963
7122	0.2810111934
7123	0.2809517077
7124	0.2809296492
7125	0.2808428148
7126	0.2807826504
7127	0.2806869259
7128	0.2806310809
7129	0.2805647658
7130	0.280518317
7131	0.2804356656
7132	0.280431393
7133	0.2803717407
7134	0.2803358002
7135	0.2802532446
7136	0.2802380373
7137	0.2801228803
7138	0.2800949552
7139	0.2799779697
7140	0.2799476871
7141	0.2799229503
7142	0.2798541175
7143	0.2798268721
7144	0.2796816062
7145	0.2796444446
7146	0.2796220236
7147	0.2796136112
7148	0.2795601049
7149	0.2795016553
7150	0.2794450503
7151	0.2794262967
7152	0.2793817138
7153	0.2793204662
7154	0.2793057875
7155	0.2792672128
7156	0.2792339999
7157	0.2791908135
7158	0.2791595893
7159	0.2790948223
7160	0.2790645107
7161	0.2790170221
7162	0.2790002889
7163	0.2789574859
7164	0.278894768
7165	0.278789584
7166	0.2787370511
7167	0.2787099933
7168	0.2786731427
7169	0.2786677994
7170	0.2786456434
7171	0.2785951736
7172	0.2785798524
7173	0.2785165604
7174	0.2784565273
7175	0.278448617
7176	0.2783737037
7177	0.2783238966
7178	0.2782693561
7179	0.2782516868
7180	0.2782282806
7181	0.2781814922
7182	0.2781484609
7183	0.2781383318
7184	0.2780715339
7185	0.2780281766
7186	0.2779066123
7187	0.2778429645
7188	0.2778222637
7189	0.2777969676
7190	0.2777360613
7191	0.277664844
7192	0.2776288811
7193	0.2776045549
7194	0.2775699398
7195	0.2775607569
7196	0.2775084362
7197	0.2774821554
7198	0.2774594986
7199	0.277445554
7200	0.2774077567
7201	0.2773396705
7202	0.2772940267
7203	0.2772474601
7204	0.2772268097
7205	0.2771806059
7206	0.2771804476
7207	0.2771332707
7208	0.2770913028
7209	0.2770813359
7210	0.2770495584
7211	0.2770241492
7212	0.2769662154
7213	0.2769413155
7214	0.27690392
7215	0.2768274861
7216	0.276759696
7217	0.2767340713
7218	0.2766571803
7219	0.2765864169
7220	0.2765634454
7221	0.2764769161
7222	0.2764352286
7223	0.2764042906
7224	0.2763142513
7225	0.2762299159
7226	0.2762103484
7227	0.2761605175
7228	0.2761261958
7229	0.276086267
7230	0.2760549794
7231	0.2760366572
7232	0.275951445
7233	0.2758724561
7234	0.2757160577
7235	0.2756415275
7236	0.2755468314
7237	0.27549939
7238	0.2754796166
7239	0.2754487393
7240	0.2754111203
7241	0.2753310574
7242	0.2752930443
7243	0.2752581207
7244	0.2752034363
7245	0.2751833434
7246	0.2751412913
7247	0.2750931038
7248	0.2750361613
7249	0.2749294943
7250	0.2749288376
7251	0.2748646317
7252	0.2748220159
7253	0.2748015778
7254	0.2747741107
7255	0.2747578054
7256	0.2747305134
7257	0.274618784
7258	0.2746062986
7259	0.2745476833
7260	0.2744892425
7261	0.2744292839
7262	0.2743964749
7263	0.2743564625
7264	0.2743361926
7265	0.274261382
7266	0.2741573793
7267	0.2741291859
7268	0.274057295
7269	0.2739944823
7270	0.2739244312
7271	0.2738832647
7272	0.2738212774
7273	0.2738019397
7274	0.2737310748
7275	0.27364228
7276	0.2736026511
7277	0.2735962881
7278	0.273554396
7279	0.2735126581
7280	0.2734938592
7281	0.2734351474
7282	0.2734252
7283	0.2733950385
7284	0.2733653213
7285	0.2733260669
7286	0.2732821794
7287	0.2732772588
7288	0.273243132
7289	0.2731962891
7290	0.2731876145
7291	0.273136284
7292	0.2730706523
7293	0.2729623059
7294	0.2729504907
